TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-01-02,2024-01-02,CM,BSE,STK,521018,INE882A01013,MARALOVER,B,,,,,MARAL OVERSEAS LTD.,70.00,71.00,69.00,69.57,69.95,69.83,,69.50,,,6181,430345.00,132,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521034,INE314C01013,SOMATEX,T,,,,,SOMA TEXTILES & INDUSTRIES LTD,22.08,22.08,22.08,22.08,22.08,22.53,,22.08,,,1178,26010.00,7,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521048,INE900E01015,ADVLIFE,XT,,,,,ADVANCE LIFESTYLES LTD.,43.99,46.18,42.00,46.10,46.10,43.99,,46.10,,,2367,101520.00,24,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521054,INE092E01011,KAKTEX,XT,,,,,KAKATIYA TEXTILES LTD.,24.65,25.04,24.05,24.78,24.89,24.78,,24.78,,,1751,43203.00,25,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521062,INE814L01013,OCTAVE,XT,,,,,PERFECT-OCTAVE MEDIA PROJECTS,2.00,2.09,2.00,2.09,2.09,2.00,,2.09,,,4218,8678.00,14,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521064,INE064C01022,TRIDENT,A,,,,,TRIDENT LTD.,36.77,38.25,36.09,37.41,37.41,36.57,,37.40,,,4986199,185109826.00,14229,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521070,INE270A01029,ALOKTEXT,A,,,,,ALOK INDUSTRIES LTD.,21.64,25.86,21.02,25.86,25.86,21.55,,25.83,,,18200762,446361872.00,20096,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521080,INE604F01010,PASARI,X,,,,,PASARI SPINNING MILLS LTD.,7.98,7.98,7.80,7.80,7.80,7.99,,7.80,,,7309,57676.00,18,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521082,INE376C01020,SPENTEX,Z,,,,,SPENTEX INDUSTRIES LTD.,2.39,2.39,2.39,2.39,2.39,2.35,,2.39,,,1311,3133.00,4,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521097,INE484D01012,AMARJOTHI,X,,,,,AMARJOTHI SPINNING MILLS LTD.,165.25,166.60,164.00,164.60,164.60,165.35,,164.60,,,4164,685557.00,83,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521105,INE482O01021,OLYMPTX,X,,,,,OLYMPIA INDUSTRIES LTD.,72.97,72.97,67.10,70.96,70.96,70.27,,70.96,,,338,23639.00,22,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521109,INE123B01028,NAGREEKEXP,T,,,,,NAGREEKA EXPORTS LTD.,66.73,66.73,64.51,64.95,64.51,65.11,,64.48,,,2544,165167.00,49,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521113,INE691D01012,SUDTIND-B,X,,,,,SUDITI INDUSTRIES LTD.,15.16,15.80,14.50,15.18,15.15,15.75,,15.18,,,10502,159204.00,52,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521131,INE363D01018,SBFL,XT,,,,,Shree Bhavya Fabrics Limited,23.00,23.49,23.00,23.00,23.00,22.80,,23.00,,,219,5041.00,6,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521137,INE958A01011,EUREKAI,XT,,,,,EUREKA INDUSTRIES LTD.,3.55,3.60,3.43,3.56,3.60,3.53,,3.56,,,75657,268070.00,126,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521141,INE122D01026,ADITYASP,XT,,,,,ADITYA SPINNERS LTD.,27.69,28.90,27.10,27.16,27.16,28.21,,27.16,,,2847,79187.00,38,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521149,INE419E01024,PRIMEURB,X,,,,,PRIME URBAN DEVELOPMENT INDIA,9.28,9.28,8.58,8.99,9.00,9.00,,8.99,,,6196,55574.00,32,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521151,INE953D01016,DHANFAB,X,,,,,DHANLAXMI FABRICS LTD.,54.00,57.47,52.50,56.85,57.47,52.25,,56.85,,,19805,1119871.00,101,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521161,INE456D01010,SLSTLQ,X,,,,,SRI LAKSHMI SARASWATHI TEXTILE,42.00,42.49,39.60,40.13,41.30,41.85,,40.13,,,1027,41135.00,22,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521163,INE206B01013,ZODIACLOTH,B,,,,,ZODIAC CLOTHING CO.LTD.,131.90,131.90,128.00,128.60,128.60,129.35,,129.10,,,5687,736143.00,203,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521178,INE306D01017,SRMCL,XT,,,,,SRI RAMAKRISHNA MILLS (COIMBAT,39.50,39.79,37.60,37.82,38.93,39.00,,37.82,,,8027,310087.00,44,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521180,INE662A01027,SUPERSPIN,T,,,,,SUPER SPINNING MILLS LTD.,9.19,9.19,8.83,9.19,9.19,8.76,,9.20,,,32307,295548.00,73,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521188,INE727E01012,UNITEDTE,XT,,,,,UNITED TEXTILES LTD.,18.33,18.33,17.10,17.81,17.94,17.98,,17.81,,,1543,27579.00,16,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521194,INE923A01015,SILINV,B,,,,,SIL INVESTMENTS LTD.,425.95,425.95,408.15,417.40,413.00,422.50,,416.05,,,549,228621.00,131,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521200,INE713B01026,SURYALAXMI,B,,,,,SURYALAKSHMI COTTON MILLS LTD.,74.97,75.15,71.90,73.57,73.75,75.20,,73.75,,,9316,685254.00,187,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521206,INE931D01020,SAMTEX,X,,,,,SAMTEX FASHIONS LTD.,2.45,2.45,2.25,2.35,2.35,2.35,,2.35,,,40633,94034.00,115,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521210,INE117C01010,CITYMAN,XT,,,,,CITYMAN LTD.,18.83,18.83,18.47,18.47,18.47,18.49,,18.47,,,489,9173.00,7,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521216,INE220C01012,DHANROTO,X,,,,,DHANALAXMI ROTO SPINNERS LTD.,154.70,154.70,140.00,141.40,141.40,138.70,,141.40,,,30213,4416226.00,469,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521220,INE497D01022,DAMOINDUS,B,,,,,DAMODAR INDUSTRIES LTD.,49.91,52.75,49.05,51.14,51.30,49.89,,51.08,,,8118,411989.00,138,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521222,INE602D01027,SANBLUE,X,,,,,SANBLUE CORPORATION LTD.,40.00,41.90,38.65,39.50,39.50,38.65,,39.50,,,538,21050.00,25,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521226,INE980D01019,UNIROYAL,XT,,,,,UNIROYAL INDUSTRIES LTD.,19.00,19.95,18.30,19.95,19.95,19.08,,19.95,,,3500,69244.00,16,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521228,INE083G01031,TATIAGLOB,X,,,,,TATIA GLOBAL VENNTURE LTD.,3.38,3.38,3.12,3.30,3.30,3.22,,3.30,,,771348,2532686.00,1380,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521234,INE443E01016,SRINACHA,X,,,,,SRI NACHAMMAI COTTON MILLS LTD,34.98,34.98,31.05,33.91,33.91,33.16,,33.91,,,6968,225914.00,32,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521238,INE893C01032,KDL,XT,,,,,KKRRAFTON Developers Limited,56.75,56.75,56.75,56.75,56.75,55.64,,56.75,,,225,12768.00,3,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521240,INE304D01012,SAMBANDAM,X,,,,,SAMBANDAM SPINNING MILLS LTD.,181.00,181.00,170.50,171.00,171.00,177.00,,171.00,,,315,54807.00,25,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521244,INE676G01024,CHITRTX,XT,,,,,CHITRADURGA SPINTEX LTD.,69.65,69.65,69.65,69.65,69.65,66.34,,69.65,,,10,696.00,1,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521246,INE162C01024,PARASPETRO,T,,,,,PARAS PETROFILS LTD.,2.15,2.15,2.14,2.14,2.14,2.16,,2.14,,,130768,280436.00,226,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,521248,INE602G01020,KITEX,B,,,,,KITEX GARMENTS LTD.,224.90,246.00,218.85,232.00,232.00,224.70,,231.85,,,102852,23895247.00,2481,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522001,INE608B01010,CRANEX,XT,,,,,CRANEX LTD.,52.20,55.49,51.51,53.92,54.17,53.40,,53.92,,,12935,677814.00,64,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522004,INE177C01022,BATLIBOI,X,,,,,BATLIBOI LTD.,83.95,83.95,80.10,81.30,81.80,82.79,,81.30,,,14502,1180302.00,136,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522005,INE759F01012,AUSTENG,X,,,,,AUSTIN ENGINEERING CO.LTD.,201.00,204.75,192.00,196.75,196.95,199.55,,196.75,,,3351,664163.00,98,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522014,INE961D01019,UNIDT,B,,,,,UNITED DRILLING TOOLS LTD.,291.15,294.05,282.95,287.15,287.30,288.45,,287.85,,,3885,1118373.00,301,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522017,INE459C01016,FLUIDOM,X,,,,,FLUIDOMAT LTD.,615.00,636.25,600.00,632.00,627.00,609.25,,632.00,,,16325,10162211.00,474,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522027,INE279D01016,EMAINDIA,X,,,,,EMA INDIA LTD.,20.21,20.21,20.21,20.21,20.21,20.26,,20.21,,,100,2021.00,2,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522029,INE052A01021,WINDMACHIN,B,,,,,WINDSOR MACHINES LTD.,87.46,87.46,85.81,86.31,86.25,86.50,,86.44,,,7675,662442.00,44,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522034,INE631A01022,SHANTIGEAR,B,,,,,SHANTHI GEARS LTD.,589.25,645.00,589.25,613.60,615.55,601.25,,614.05,,,16417,10254598.00,2244,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522036,INE338P01014,MIVENMACH,XT,,,,,MIVEN MACHINE TOOLS LTD.,81.92,81.92,81.92,81.92,81.92,80.32,,81.92,,,201,16465.00,3,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522064,INE634A01018,HONDAPOWER,B,,,,,HONDA INDIA POWER PRODUCTS LIM,2370.00,2380.00,2317.70,2368.90,2361.00,2378.20,,2368.45,,,1899,4465870.00,399,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522073,INE127B01011,HITECHGEAR,B,,,,,The Hi-Tech Gears Ltd,482.00,483.00,468.40,469.20,468.40,477.20,,472.00,,,601,285759.00,105,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522074,INE285A01027,ELGIEQUIP,A,,,,,ELGI EQUIPMENTS LTD.,548.75,548.75,535.20,545.45,545.45,541.85,,546.25,,,6352,3443210.00,433,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522091,INE890G01013,UVDRHOR,X,,,,,UNITED VAN DER HORST LTD.,196.95,196.95,185.60,186.00,185.65,189.00,,186.00,,,398,74655.00,28,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522101,INE338F01015,KLBRENG-B,XT,,,,,KILBURN ENGINEERING LTD.,289.90,289.90,280.20,285.45,285.00,282.40,,285.45,,,58263,16598704.00,443,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522105,INE372E01025,BIRLAPREC,XT,,,,,BIRLA PRECISION TECHNOLOGIES L,52.75,52.75,51.51,51.92,51.92,52.62,,51.92,,,36738,1914134.00,183,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522108,INE384C01016,YUKEN,B,,,,,YUKEN INDIA LTD.,704.85,708.00,683.00,695.60,683.00,704.70,,693.65,,,1138,792373.00,341,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522113,INE325A01013,TIMKEN,A,,,,,TIMKEN INDIA LTD.,3265.25,3265.25,3160.00,3177.05,3191.00,3228.10,,3180.90,,,1054,3352301.00,276,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522122,INE285C01015,VOITHPAPR,X,,,,,VOITH PAPER FABRICS INDIA LTD.,1839.00,1847.80,1812.00,1844.80,1844.80,1833.05,,1844.80,,,440,805256.00,49,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522152,INE410A01013,SOLIMAC,XT,,,,,SOLITAIRE MACHINE TOOLS LTD.,85.00,85.00,81.10,84.95,84.95,85.00,,84.95,,,1455,121332.00,25,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522163,INE989C01020,DIACABS,T,,,,,DIAMOND POWER INFRASTRUCTURE L,160.25,160.25,160.25,160.25,160.25,157.15,,160.25,,,81,12980.00,4,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522165,INE867D01018,INDSILHYD,X,,,,,INDSIL HYDRO POWER AND MANGANE,57.00,57.40,51.06,54.52,54.55,56.62,,54.52,,,220886,11965086.00,854,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522183,INE478D01014,ITL,X,,,,,ITL INDUSTRIES LTD.,301.00,301.00,295.30,295.70,297.50,294.35,,295.70,,,3587,1066700.00,68,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522195,INE572D01014,FRONTSP,XT,,,,,FRONTIER SPRINGS LTD.,1167.70,1167.70,1075.00,1105.00,1105.00,1112.10,,1105.00,,,5620,6309133.00,249,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522205,INE074A01025,PRAJIND,A,,,,,PRAJ INDUSTRIES LTD.,560.85,560.85,545.00,547.55,547.55,556.65,,547.85,,,76094,41792237.00,3499,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522207,INE682D01011,RASANDIK,X,,,,,RASANDIK ENGINEERING INDUSTRIE,122.00,125.55,121.10,124.80,124.80,120.55,,124.80,,,1733,212033.00,34,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522209,INE429B01011,YOGISUNG,X,,,,,YOGI SUNG-WON (INDIA) LTD.,4.38,4.54,4.38,4.38,4.38,4.38,,4.38,,,7803,34885.00,12,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522215,INE461D01028,HLEGLAS,A,,,,,HLE GLASCOAT LIMITED,547.35,547.35,532.85,534.50,536.45,536.60,,534.40,,,2521,1350585.00,275,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522217,INE826C01016,GUJAPOLLO,B,,,,,GUJARAT APOLLO INDUSTRIES LTD.,282.20,283.20,264.00,272.95,272.95,282.20,,273.55,,,26440,7229124.00,1709,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522229,INE692C01020,TANAA,X,,,,,TANEJA AEROSPACE & AVIATION LT,351.50,353.90,342.55,346.25,347.20,351.50,,346.25,,,41099,14245790.00,855,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522231,INE714D01012,CONART,X,,,,,CONART ENGINEERS LTD.,68.40,68.40,64.26,65.58,65.40,67.00,,65.58,,,7444,493040.00,81,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522235,INE097E01028,MINALIND,XT,,,,,MINAL INDUSTRIES LIMITED,4.30,4.33,4.30,4.33,4.33,4.25,,4.33,,,84793,366885.00,107,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522237,INE092H01014,SHIVAGR,XT,,,,,SHIVAGRICO IMPLEMENTS LTD.,28.85,30.29,27.66,30.29,30.29,28.85,,30.29,,,3072,92355.00,18,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522241,INE227C01017,MMFL,B,,,,,M.M.FORGINGS LTD.,977.95,991.60,959.85,983.50,983.85,977.35,,984.80,,,2114,2058311.00,214,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522245,INE079L01013,IYKOTHITE,XT,,,,,IYKOT HITECH TOOLROOM LTD.,21.93,24.23,21.93,22.63,24.20,23.08,,22.63,,,7036,160418.00,27,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522249,INE040D01038,MAYURUNIQ,B,,,,,MAYUR UNIQUOTERS LTD.,559.60,616.15,540.95,587.85,585.70,557.35,,587.65,,,22272,13057024.00,1461,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522251,INE627F01011,CENLUB,X,,,,,CENLUB INDUSTRIES LTD.,414.80,414.80,400.00,401.45,403.90,403.40,,401.45,,,3701,1498300.00,157,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522257,INE535F01024,RAJOOENG,XT,,,,,RAJOO ENGINEERS LTD.,204.20,204.20,204.20,204.20,204.20,208.35,,204.20,,,6084,1242352.00,86,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522261,INE920A01029,DOLPHINOFF,T,,,,,DOLPHIN OFFSHORE ENTERPRISES (,1331.10,1331.10,1331.10,1331.10,1331.10,1305.00,,1331.10,,,5,6655.00,3,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522267,INE466D01019,VJLAXMIE,XT,,,,,VEEJAY LAKSHMI ENGINEERING WOR,46.00,46.50,44.61,44.61,44.61,45.00,,44.61,,,1456,65534.00,13,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522273,INE868C01018,AHMDSTE,X,,,,,AHMEDABAD STEELCRAFT LTD.,34.00,34.00,31.01,31.01,31.01,32.55,,31.01,,,46,1537.00,6,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522275,INE200A01026,GET&D,T,,,,,GE T&D India Limited,542.45,554.90,542.45,554.90,554.90,528.50,,554.90,,,8150,4515449.00,239,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522281,INE207E01023,RAMRAT,B,,,,,RAM RATNA WIRES LTD.,297.65,308.00,292.75,299.40,298.75,299.30,,299.45,,,8139,2430502.00,420,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522285,INE854B01010,JAYNECOIND,B,,,,,JAYASWAL NECO INDUSTRIES LTD.,49.75,50.70,48.03,49.16,48.65,48.82,,49.02,,,112688,5545001.00,686,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522287,INE220B01022,KPIL,A,,,,,KALPATARU PROJECTS INTERNATION,718.95,719.90,696.00,700.65,700.65,716.25,,700.75,,,26568,18707498.00,1558,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522289,INE169F01014,NMSRESRC,XT,,,,,NMS RESOURCES GLOBAL LIMITED,60.06,60.06,60.06,60.06,60.06,57.20,,60.06,,,500,30030.00,7,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522292,INE713D01055,CANDOUR,X,,,,,CANDOUR TECHTEX LIMITED,48.25,49.19,46.42,48.85,48.90,49.26,,48.85,,,14848,722462.00,44,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522294,INE811B01010,TIGLOB,XT,,,,,T & I GLOBAL LTD.,314.50,314.50,300.00,303.05,303.00,302.00,,303.05,,,720,217533.00,20,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522295,INE663B01015,CONTROLPR,B,,,,,CONTROL PRINT LTD.,1040.00,1063.30,1027.00,1050.90,1040.70,1036.05,,1050.85,,,2143,2242513.00,366,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,522650,INE142E01014,BEMHY,XT,,,,,BEMCO HYDRAULICS LTD.,965.00,987.00,929.00,939.00,939.00,959.50,,939.00,,,163,155602.00,20,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523007,INE030C01015,ANSALBU,X,,,,,ANSAL BUILDWELL LTD.,94.01,96.00,94.00,95.85,95.85,95.00,,95.85,,,1945,186155.00,50,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523011,INE080A01014,WEIZMANIND,T,,,,,WEIZMANN LTD.,117.00,117.00,114.55,114.55,114.55,116.45,,116.90,,,1053,121362.00,13,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523019,INE710D01010,BNRSEC,XT,,,,,B.N.RATHI SECURITIES LTD.,94.26,94.55,91.51,92.23,92.23,92.41,,92.23,,,4652,430401.00,71,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523021,INE989D01010,RISHITECH,XT,,,,,RISHI TECHTEX LTD.,38.71,38.71,38.50,38.65,38.70,38.74,,38.65,,,5631,217628.00,19,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523023,INE985A01022,SINCLAIR,X,,,,,SINCLAIRS HOTELS LTD.,213.50,213.50,206.00,209.75,209.75,209.95,,209.75,,,80576,16792657.00,595,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523025,INE429E01023,SAFARIND,A,,,,,SAFARI INDUSTRIES (INDIA) LTD.,1890.05,1915.25,1845.00,1866.65,1873.00,1889.50,,1868.00,,,17438,32564048.00,2598,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523054,INE626H01019,ZBINTXPP,XT,,,,,BINAYAK TEX PROCESSORS LTD.,750.00,750.00,748.00,749.00,749.00,742.55,,749.00,,,10,7488.00,3,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523062,INE584C01011,JJFINCOR,XT,,,,,J.J.FINANCE CORPORATION LTD.,18.00,18.00,17.44,17.44,17.44,17.44,,17.44,,,57,1021.00,4,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523100,INE124B01018,COSMOFE,XT,,,,,COSMO FERRITES LTD.,215.25,219.60,215.25,219.60,219.60,219.60,,219.60,,,4164,905982.00,45,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523105,INE293E01023,CROPSTER,XT,,,,,CROPSTER AGRO LIMITED,233.00,233.20,228.30,229.70,232.80,222.70,,229.70,,,208,47956.00,10,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523116,INE391G01012,SANCTRN,X,,,,,SANCO TRANS LTD.,686.70,686.70,614.70,662.20,662.20,653.90,,662.20,,,445,287168.00,54,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523120,INE628D01014,ADORMUL,X,,,,,ADOR MULTIPRODUCTS LTD.,44.19,44.19,41.50,42.45,42.45,42.39,,42.45,,,7232,306577.00,36,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523127,INE276C01014,EIHAHOTELS,B,,,,,EIH ASSOCIATED HOTELS LTD.,474.95,494.00,466.75,475.45,475.00,469.15,,475.15,,,3827,1834598.00,416,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523144,INE442D01010,MEDICAPQ,X,,,,,MEDI-CAPS LTD.,49.00,53.90,47.61,52.25,52.25,50.44,,52.25,,,91510,4735019.00,473,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523151,INE910B01028,OTCO,X,,,,,OTCO INTERNATIONAL LTD.,6.11,6.41,6.05,6.41,6.41,6.11,,6.41,,,1720,10686.00,15,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523160,INE599F01020,MORGANITE,X,,,,,MORGANITE CRUCIBLE (INDIA) LTD,1609.95,1609.95,1567.00,1586.90,1590.00,1595.65,,1586.90,,,1788,2842044.00,114,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523186,INE00FM01013,BAPACK,XT,,,,,B&A PACKAGING INDIA LIMITED,227.95,227.95,217.25,226.00,226.00,221.00,,226.00,,,1077,239195.00,32,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523204,INE421A01028,ABAN,T,,,,,ABAN OFFSHORE LTD.,55.60,57.61,54.90,57.61,57.61,54.87,,57.49,,,123700,7057125.00,682,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523207,INE760A01029,KOKUYOCMLN,B,,,,,KOKUYO CAMLIN LTD.,141.25,151.50,141.25,150.80,150.80,145.05,,150.85,,,32134,4769663.00,999,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523222,INE173J01018,SRMENERGY,XT,,,,,SRM ENERGY LTD.,16.35,16.35,16.35,16.35,16.35,16.03,,16.35,,,4850,79297.00,27,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523229,INE415D01024,BHARATSE,XT,,,,,BHARAT SEATS LTD.,169.80,169.80,156.25,161.10,161.05,164.45,,161.10,,,57098,9155801.00,441,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523232,INE369D01023,CONTPTR,XT,,,,,CONTINENTAL PETROLEUMS LTD.,53.00,57.60,53.00,55.24,55.01,54.86,,55.24,,,13570,764642.00,68,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523242,INE006F01018,NBFOOT,P,,,,,NB FOOTWEAR LTD.,6.94,6.94,6.94,6.94,6.94,6.81,,6.94,,,100,694.00,1,F1,100,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523248,INE082B01018,MACPLASQ,XT,,,,,MACHINO PLASTICS LTD.,237.60,237.60,226.00,230.00,230.00,236.80,,230.00,,,1044,239620.00,25,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523260,INE844A01013,PEARLPOLY,B,,,,,PEARL POLYMERS LTD.,31.26,32.36,30.94,31.44,31.54,31.57,,31.31,,,13247,415916.00,163,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523261,INE398A01010,VENKYS,A,,,,,VENKYS (INDIA) LTD.,1960.05,1960.05,1943.15,1952.60,1952.30,1958.85,,1951.90,,,931,1816596.00,129,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523269,INE199C01026,ADVANIHOTR,B,,,,,ADVANI HOTELS & RESORTS (INDIA,104.90,110.30,100.65,109.45,109.45,104.35,,109.55,,,45317,4881586.00,1027,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523277,INE395B01048,GVFILM,XT,,,,,GV FILMS LTD.,0.63,0.64,0.62,0.64,0.64,0.62,,0.64,,,1759454,1105027.00,1245,F1,1,,,,,
2024-01-02,2024-01-02,CM,BSE,STK,523283,INE712B01010,SUPERHOUSE,B,,,,,SUPERHOUSE LTD.,259.80,259.95,246.30,252.25,251.85,256.00,,253.00,,,1277,324111.00,89,F1,1,,,,,
